run,seed,gen,evals,best_so_far,pop_best,pop_mean,pop_median,sigma_med
3,1003,285,28030,0.595521,0.595521,6.37517,3.74879,0.1
3,1003,290,28520,0.595521,0.595521,6.53739,3.27333,0.1
3,1003,295,29010,0.595521,0.595521,6.44122,3.85878,0.1
3,1003,300,29500,0.589667,0.589667,6.41081,3.45216,0.1
3,1003,305,29990,0.589667,0.589667,6.06433,3.29161,0.1
3,1003,310,30480,0.589667,0.589667,5.79017,3.11918,0.1
3,1003,315,30970,0.589667,0.589667,5.45958,3.19246,0.1
3,1003,320,31460,0.482946,0.482946,5.69325,3.15224,0.1
3,1003,325,31950,0.482946,0.482946,4.41225,2.76878,0.1
3,1003,330,32440,0.482946,0.482946,5.64315,3.00039,0.1
3,1003,335,32930,0.482946,0.482946,6.1288,2.57293,0.1
3,1003,340,33420,0.482946,0.482946,6.07218,3.09823,0.1
3,1003,345,33910,0.482946,0.482946,5.31665,3.144,0.1
3,1003,350,34400,0.482946,0.482946,6.2267,3.40897,0.1
3,1003,355,34890,0.482946,0.482946,6.03777,3.81337,0.1
3,1003,360,35380,0.482946,0.482946,5.73077,3.33442,0.1
3,1003,365,35870,0.482946,0.482946,7.68806,4.7456,0.1
3,1003,370,36360,0.482946,0.482946,5.03137,2.68545,0.1
3,1003,375,36850,0.482946,0.482946,5.95571,2.27144,0.1
3,1003,380,37340,0.482946,0.482946,4.78904,2.65971,0.1
3,1003,385,37830,0.482946,0.482946,6.29342,2.54446,0.1
3,1003,390,38320,0.472986,0.472986,4.87614,2.3973,0.1
3,1003,395,38810,0.472986,0.472986,5.39947,3.2593,0.1
3,1003,400,39300,0.472986,0.472986,5.48041,2.66466,0.1
3,1003,405,39790,0.472986,0.472986,5.50299,2.27733,0.1
3,1003,410,40280,0.472986,0.472986,5.93286,2.56961,0.1
3,1003,415,40770,0.472986,0.472986,6.10118,2.86379,0.1
3,1003,420,41260,0.472986,0.472986,4.94502,3.01811,0.1
3,1003,425,41750,0.472986,0.472986,5.50092,3.11589,0.1
3,1003,430,42240,0.472986,0.472986,5.63712,2.85347,0.1
3,1003,435,42730,0.472986,0.472986,6.23178,3.96994,0.1
3,1003,440,43220,0.472986,0.472986,6.75606,3.88273,0.1
3,1003,445,43710,0.472986,0.472986,6.41204,3.14449,0.1
3,1003,450,44200,0.472986,0.472986,5.37946,2.71818,0.1
3,1003,455,44690,0.472986,0.472986,6.09751,3.47419,0.1
3,1003,460,45180,0.472986,0.472986,5.81653,3.39386,0.1
3,1003,465,45670,0.472986,0.472986,5.86323,3.72775,0.1
3,1003,470,46160,0.472986,0.472986,7.12919,3.34019,0.1
