run,seed,gen,evals,hv,front_size
5,3005,146,14600,0.86241,1
5,3005,148,14800,0.86241,1
5,3005,150,15000,0.86241,1
5,3005,152,15200,0.86241,1
5,3005,154,15400,0.86241,1
5,3005,156,15600,0.86241,1
5,3005,158,15800,0.86241,1
5,3005,160,16000,0.86241,1
5,3005,162,16200,0.86241,1
5,3005,164,16400,0.86241,1
5,3005,166,16600,0.86241,1
5,3005,168,16800,0.86241,1
5,3005,170,17000,0.86241,1
5,3005,172,17200,0.86241,1
5,3005,174,17400,0.86241,1
5,3005,176,17600,0.86241,1
5,3005,178,17800,0.86241,1
5,3005,180,18000,0.86241,1
5,3005,182,18200,0.86241,1
5,3005,184,18400,0.86241,1
5,3005,186,18600,0.86241,1
5,3005,188,18800,0.86241,1
5,3005,190,19000,0.86241,1
5,3005,192,19200,0.86241,1
5,3005,194,19400,0.86241,1
5,3005,196,19600,0.86241,1
5,3005,198,19800,0.86241,1
5,3005,200,20000,0.86241,1
6,3006,2,200,0.740919,1
6,3006,4,400,0.772169,1
6,3006,6,600,0.772169,1
6,3006,8,800,0.772169,1
6,3006,10,1000,0.772169,1
6,3006,12,1200,0.772169,1
6,3006,14,1400,0.772169,1
6,3006,16,1600,0.772169,1
6,3006,18,1800,0.772169,1
6,3006,20,2000,0.774181,2
6,3006,22,2200,0.774181,2
6,3006,24,2400,0.774181,2
6,3006,26,2600,0.774181,2
6,3006,28,2800,0.774181,2
6,3006,30,3000,0.774181,2
6,3006,32,3200,0.774181,2
6,3006,34,3400,0.774181,2
6,3006,36,3600,0.774181,2
6,3006,38,3800,0.774181,2
6,3006,40,4000,0.774181,2
6,3006,42,4200,0.774181,2
6,3006,44,4400,0.774181,2
6,3006,46,4600,0.774181,2
6,3006,48,4800,0.774181,2
6,3006,50,5000,0.782022,1
6,3006,52,5200,0.782022,1
6,3006,54,5400,0.789859,1
6,3006,56,5600,0.789859,1
6,3006,58,5800,0.789859,1
6,3006,60,6000,0.789859,1
6,3006,62,6200,0.789859,1
6,3006,64,6400,0.789859,1
6,3006,66,6600,0.789859,1
6,3006,68,6800,0.789859,1
6,3006,70,7000,0.789859,1
6,3006,72,7200,0.789859,1
6,3006,74,7400,0.789859,1
6,3006,76,7600,0.789859,1
6,3006,78,7800,0.789859,1
6,3006,80,8000,0.789859,1
6,3006,82,8200,0.789859,1
6,3006,84,8400,0.789859,1
6,3006,86,8600,0.789859,1
6,3006,88,8800,0.818574,1
6,3006,90,9000,0.818574,1
6,3006,92,9200,0.818574,1
6,3006,94,9400,0.818574,1
6,3006,96,9600,0.818574,1
6,3006,98,9800,0.818574,1
6,3006,100,10000,0.818574,1
6,3006,102,10200,0.818574,1
6,3006,104,10400,0.818574,1
6,3006,106,10600,0.822755,2
6,3006,108,10800,0.822755,2
6,3006,110,11000,0.822755,2
6,3006,112,11200,0.822755,2
6,3006,114,11400,0.822755,2
6,3006,116,11600,0.822755,2
6,3006,118,11800,0.822755,2
6,3006,120,12000,0.822755,2
6,3006,122,12200,0.822755,2
6,3006,124,12400,0.822755,2
6,3006,126,12600,0.822755,2
6,3006,128,12800,0.822755,2
6,3006,130,13000,0.822755,2
6,3006,132,13200,0.83011,3
6,3006,134,13400,0.83011,3
6,3006,136,13600,0.83011,3
6,3006,138,13800,0.83011,3
6,3006,140,14000,0.83011,3
6,3006,142,14200,0.83011,3
6,3006,144,14400,0.83011,3
6,3006,146,14600,0.83011,3
6,3006,148,14800,0.83011,3
6,3006,150,15000,0.83011,3
6,3006,152,15200,0.83011,3
6,3006,154,15400,0.83011,3
6,3006,156,15600,0.83011,3
6,3006,158,15800,0.83011,3
6,3006,160,16000,0.83011,3
6,3006,162,16200,0.83011,3
6,3006,164,16400,0.83011,3
6,3006,166,16600,0.83011,3
6,3006,168,16800,0.83011,3
6,3006,170,17000,0.83011,3
6,3006,172,17200,0.83011,3
6,3006,174,17400,0.83011,3
6,3006,176,17600,0.83011,3
6,3006,178,17800,0.83011,3
6,3006,180,18000,0.83011,3
6,3006,182,18200,0.83011,3
6,3006,184,18400,0.83011,3
6,3006,186,18600,0.83011,3
6,3006,188,18800,0.83011,3
6,3006,190,19000,0.83011,3
6,3006,192,19200,0.83011,3
6,3006,194,19400,0.83011,3
6,3006,196,19600,0.83011,3
6,3006,198,19800,0.83011,3
6,3006,200,20000,0.83011,3
7,3007,2,200,0.729477,1
7,3007,4,400,0.729477,1
7,3007,6,600,0.729477,1
7,3007,8,800,0.729477,1
7,3007,10,1000,0.729477,1
7,3007,12,1200,0.729778,2
7,3007,14,1400,0.729778,2
7,3007,16,1600,0.729778,2
7,3007,18,1800,0.729778,2
7,3007,20,2000,0.7318,2
7,3007,22,2200,0.75229,1
7,3007,24,2400,0.75229,1
7,3007,26,2600,0.75229,1
7,3007,28,2800,0.75229,1
7,3007,30,3000,0.76083,1
7,3007,32,3200,0.76083,1
7,3007,34,3400,0.762136,2
7,3007,36,3600,0.762136,2
7,3007,38,3800,0.762136,2
7,3007,40,4000,0.766983,1
7,3007,42,4200,0.805195,2
7,3007,44,4400,0.825646,3
7,3007,46,4600,0.825646,3
7,3007,48,4800,0.825646,3
7,3007,50,5000,0.825646,3
7,3007,52,5200,0.825646,3
7,3007,54,5400,0.825646,3
7,3007,56,5600,0.825646,3
7,3007,58,5800,0.825663,3
7,3007,60,6000,0.825663,3
7,3007,62,6200,0.825663,3
7,3007,64,6400,0.825663,3
7,3007,66,6600,0.825663,3
7,3007,68,6800,0.825663,3
7,3007,70,7000,0.825663,3
7,3007,72,7200,0.825663,3
7,3007,74,7400,0.825663,3
7,3007,76,7600,0.825663,3
7,3007,78,7800,0.825663,3
7,3007,80,8000,0.825666,4
7,3007,82,8200,0.825666,4
7,3007,84,8400,0.825666,4
7,3007,86,8600,0.825666,4
7,3007,88,8800,0.825666,4
7,3007,90,9000,0.83003,2
7,3007,92,9200,0.83003,2
7,3007,94,9400,0.83003,2
7,3007,96,9600,0.83003,2
7,3007,98,9800,0.848639,1
7,3007,100,10000,0.848639,1
7,3007,102,10200,0.848639,1
7,3007,104,10400,0.848639,1
7,3007,106,10600,0.848639,1
7,3007,108,10800,0.848639,1
7,3007,110,11000,0.848639,1
7,3007,112,11200,0.848639,1
7,3007,114,11400,0.848639,1
7,3007,116,11600,0.848639,1
7,3007,118,11800,0.848639,1
7,3007,120,12000,0.848639,1
7,3007,122,12200,0.848639,1
7,3007,124,12400,0.848639,1
7,3007,126,12600,0.848639,1
7,3007,128,12800,0.848639,1
7,3007,130,13000,0.848639,1
7,3007,132,13200,0.848639,1
7,3007,134,13400,0.848639,1
7,3007,136,13600,0.848639,1
7,3007,138,13800,0.848639,1
7,3007,140,14000,0.848639,1
7,3007,142,14200,0.848639,1
7,3007,144,14400,0.848639,1
7,3007,146,14600,0.848639,1
7,3007,148,14800,0.848639,1
7,3007,150,15000,0.848639,1
7,3007,152,15200,0.848639,1
7,3007,154,15400,0.848639,1
7,3007,156,15600,0.848639,1
7,3007,158,15800,0.848639,1
7,3007,160,16000,0.848639,1
7,3007,162,16200,0.848639,1
7,3007,164,16400,0.848639,1
7,3007,166,16600,0.848639,1
